ValueDate,Hourcet,Cons,month,Wind,Solar
2019-02-05,14,74662.3,2,14942.4,9223.5
2019-02-05,15,73421.6,2,13285.8,7993.0
2019-02-05,16,72531.1,2,11661.5,5313.2
2019-02-05,17,71786.2,2,10121.2,1727.0
2019-02-05,18,74543.5,2,9744.7,70.0
2019-02-05,19,76065.5,2,9621.4,0.0
2019-02-05,20,74923.2,2,9864.1,0.0
2019-02-05,21,71285.2,2,10888.8,0.0
2019-02-05,22,67672.7,2,11218.7,0.0
2019-02-05,23,64282.4,2,11526.1,0.0
2019-02-05,24,60447.3,2,11920.2,0.0
2019-02-06,1,58492.7,2,12552.7,0.0
2019-02-06,2,56594.6,2,13035.2,0.0
2019-02-06,3,56178.4,2,12970.8,0.0
2019-02-06,4,56408.2,2,13205.5,0.0
2019-02-06,5,57840.1,2,13837.3,0.0
2019-02-06,6,60799.2,2,15136.4,0.0
2019-02-06,7,68748.3,2,16256.2,0.0
2019-02-06,8,74482.5,2,16993.7,33.8
2019-02-06,9,77923.4,2,17827.4,1735.0
2019-02-06,10,77776.1,2,17425.5,5850.7
2019-02-06,11,77568.9,2,17153.8,9812.2
2019-02-06,12,78395.5,2,16315.8,11879.4
2019-02-06,13,77175.8,2,15125.5,12602.8
2019-02-06,14,76125.0,2,14320.8,11659.7
2019-02-06,15,74797.6,2,13172.7,9678.4
2019-02-06,16,73340.2,2,12393.3,6538.0
2019-02-06,17,72857.5,2,12758.7,2060.2
2019-02-06,18,75279.5,2,13024.1,83.1
2019-02-06,19,76634.5,2,12668.3,0.0
2019-02-06,20,75743.2,2,12017.8,0.0
2019-02-06,21,72254.3,2,11907.1,0.0
2019-02-06,22,69220.0,2,11956.2,0.0
2019-02-06,23,66272.4,2,11360.2,0.0
2019-02-06,24,62248.6,2,10428.2,0.0
2019-02-07,1,58843.0,2,11247.3,0.0
2019-02-07,2,57076.8,2,12865.9,0.0
2019-02-07,3,56606.5,2,14762.1,0.0
2019-02-07,4,56668.3,2,16384.4,0.0
2019-02-07,5,57914.9,2,18295.6,0.0
2019-02-07,6,60825.6,2,21509.3,0.0
2019-02-07,7,68256.6,2,25175.5,0.0
2019-02-07,8,73561.7,2,27254.8,32.6
2019-02-07,9,76688.0,2,28836.6,888.6
2019-02-07,10,76981.7,2,29766.2,2386.3
2019-02-07,11,77072.0,2,30936.2,4271.7
2019-02-07,12,78016.2,2,32310.5,5500.4
2019-02-07,13,77023.9,2,33191.7,5857.3
2019-02-07,14,75832.1,2,32617.0,5508.3
2019-02-07,15,74859.1,2,33523.3,4273.3
2019-02-07,16,73735.5,2,33857.4,2712.9
2019-02-07,17,72827.3,2,34081.6,1154.9
2019-02-07,18,74598.7,2,34537.8,67.9
2019-02-07,19,75674.3,2,35738.2,0.0
2019-02-07,20,74396.3,2,36602.1,0.0
2019-02-07,21,71058.4,2,36149.1,0.0
2019-02-07,22,67793.1,2,35445.9,0.0
2019-02-07,23,64894.3,2,34719.3,0.0
2019-02-07,24,61083.4,2,33738.6,0.0
2019-02-08,1,57693.3,2,32380.1,0.0
2019-02-08,2,55634.6,2,31639.7,0.0
2019-02-08,3,54539.7,2,30643.8,0.0
2019-02-08,4,54720.3,2,30787.3,0.0
2019-02-08,5,55902.1,2,29453.1,0.0
2019-02-08,6,58838.7,2,28232.9,0.0
2019-02-08,7,65885.8,2,27774.5,0.0
2019-02-08,8,71125.2,2,27776.1,45.6
2019-02-08,9,74723.0,2,27776.6,1624.2
2019-02-08,10,75378.6,2,26841.2,4654.9
2019-02-08,11,75631.0,2,27996.0,7557.3
2019-02-08,12,76323.4,2,30267.7,9119.0
2019-02-08,13,75420.2,2,32486.7,8899.3
2019-02-08,14,73606.8,2,31910.0,7871.2
2019-02-08,15,72110.5,2,30210.2,6452.5
2019-02-08,16,70644.1,2,29806.6,4208.7
2019-02-08,17,70089.7,2,30132.7,1562.8
2019-02-08,18,72801.3,2,31564.0,83.8
2019-02-08,19,74065.6,2,33401.5,0.0
2019-02-08,20,72002.6,2,34888.1,0.0
2019-02-08,21,67920.4,2,35417.6,0.0
2019-02-08,22,64237.5,2,36014.7,0.0
2019-02-08,23,61549.7,2,36581.0,0.0
2019-02-08,24,58197.8,2,36968.6,0.0
2019-02-09,1,54060.3,2,36719.4,0.0
2019-02-09,2,51754.6,2,37402.1,0.0
2019-02-09,3,50593.4,2,37796.2,0.0
2019-02-09,4,50407.4,2,38565.8,0.0
2019-02-09,5,50794.2,2,38679.7,0.0
2019-02-09,6,50940.9,2,38903.5,0.0
2019-02-09,7,51915.7,2,39144.0,0.0
2019-02-09,8,53831.8,2,39549.1,22.3
2019-02-09,9,58207.9,2,40873.2,1020.0
2019-02-09,10,61392.9,2,41715.1,3532.6
2019-02-09,11,62438.6,2,42228.7,7223.5
2019-02-09,12,63444.5,2,42589.3,10832.7
2019-02-09,13,62718.7,2,43315.2,12144.5
2019-02-09,14,60621.1,2,43085.3,10984.9
2019-02-09,15,59147.5,2,41823.8,8207.3
2019-02-09,16,58391.2,2,41466.3,5451.7
2019-02-09,17,58316.3,2,41468.2,2067.8
2019-02-09,18,61457.8,2,40596.1,124.5
2019-02-09,19,63719.9,2,40120.7,0.0
2019-02-09,20,62045.4,2,39507.9,0.0
2019-02-09,21,58589.9,2,38333.1,0.0
2019-02-09,22,55708.8,2,36854.5,0.0
2019-02-09,23,54207.1,2,35233.5,0.0
2019-02-09,24,51719.5,2,33623.4,0.0
2019-02-10,1,49887.5,2,31503.9,0.0
2019-02-10,2,47603.4,2,31079.4,0.0
2019-02-10,3,46464.4,2,30210.4,0.0
2019-02-10,4,45736.6,2,29068.7,0.0
2019-02-10,5,45682.1,2,27498.4,0.0
2019-02-10,6,45368.8,2,25734.5,0.0
2019-02-10,7,44984.9,2,25596.1,0.0
2019-02-10,8,46369.8,2,26669.4,38.3
2019-02-10,9,51133.7,2,26196.8,843.6
2019-02-10,10,54682.6,2,26215.4,2051.4
2019-02-10,11,57111.9,2,26945.0,3290.7
2019-02-10,12,59761.8,2,26734.3,3943.3
2019-02-10,13,59590.9,2,27015.4,4099.7
2019-02-10,14,57355.3,2,26809.5,4181.0
2019-02-10,15,55885.3,2,25747.0,2958.3
2019-02-10,16,55011.4,2,25434.1,1733.7
2019-02-10,17,55125.2,2,25112.3,670.9
2019-02-10,18,58564.6,2,24282.8,39.4
2019-02-10,19,62072.8,2,24516.2,0.0
2019-02-10,20,61432.2,2,24945.5,0.0
2019-02-10,21,59207.4,2,25241.9,0.0
2019-02-10,22,57487.2,2,26303.8,0.0
2019-02-10,23,57021.6,2,28543.3,0.0
2019-02-10,24,54440.8,2,30319.6,0.0
2019-02-11,1,52586.5,2,37827.8,0.0
2019-02-11,2,50955.5,2,37519.5,0.0
2019-02-11,3,50471.6,2,38749.9,0.0
2019-02-11,4,50579.9,2,38133.3,0.0
2019-02-11,5,51839.2,2,37543.1,0.0
2019-02-11,6,55571.2,2,36849.3,0.0
2019-02-11,7,63867.0,2,36068.8,0.0
2019-02-11,8,70466.8,2,35135.0,29.0
2019-02-11,9,74997.6,2,35025.1,877.7
2019-02-11,10,75886.5,2,35277.8,2630.2
2019-02-11,11,76533.4,2,37413.4,4843.2
2019-02-11,12,77725.8,2,38774.5,7239.3
2019-02-11,13,77082.8,2,38162.4,8090.0
2019-02-11,14,76698.3,2,38740.2,8279.8
2019-02-11,15,75758.4,2,39634.0,7325.7
2019-02-11,16,74778.9,2,38639.0,4688.1
2019-02-11,17,73441.3,2,37296.2,1959.6
2019-02-11,18,75426.2,2,35533.6,136.1
2019-02-11,19,76907.3,2,35318.4,0.0
2019-02-11,20,75291.4,2,34107.0,0.0
2019-02-11,21,71387.3,2,33404.8,0.0
2019-02-11,22,67726.5,2,32693.2,0.0
2019-02-11,23,64448.8,2,31097.3,0.0
2019-02-11,24,60570.0,2,30239.9,0.0
2019-02-12,1,58698.5,2,29062.9,0.0
2019-02-12,2,56862.9,2,28841.0,0.0
2019-02-12,3,56285.4,2,28533.8,0.0
2019-02-12,4,56642.9,2,27691.5,0.0
2019-02-12,5,57990.5,2,26310.6,0.0
2019-02-12,6,61196.9,2,24720.8,0.0
2019-02-12,7,68874.6,2,22671.2,0.0
2019-02-12,8,74742.9,2,20919.2,67.7
2019-02-12,9,78363.1,2,19099.5,1242.8
2019-02-12,10,78455.9,2,16441.9,4178.3
2019-02-12,11,78198.7,2,15388.1,7180.3
2019-02-12,12,79600.0,2,15570.3,8117.0
2019-02-12,13,79185.3,2,16498.4,8409.2
2019-02-12,14,78405.0,2,17354.9,7290.5
2019-02-12,15,77634.7,2,15602.1,5565.8
2019-02-12,16,76751.8,2,13050.0,3277.2
2019-02-12,17,75275.7,2,11275.3,1531.4
2019-02-12,18,77161.2,2,11062.7,155.2
2019-02-12,19,79031.7,2,11956.7,0.0
2019-02-12,20,77547.5,2,13268.3,0.0
2019-02-12,21,73253.4,2,14895.1,0.0
2019-02-12,22,69727.4,2,15898.0,0.0
2019-02-12,23,66509.1,2,16493.5,0.0
2019-02-12,24,62156.1,2,17115.2,0.0
2019-02-13,1,59049.3,2,22933.2,0.0
2019-02-13,2,57034.0,2,22793.2,0.0
2019-02-13,3,56331.2,2,22934.1,0.0
2019-02-13,4,56730.6,2,22844.0,0.0
2019-02-13,5,58200.5,2,22619.8,0.0
2019-02-13,6,61355.9,2,22194.2,0.0
2019-02-13,7,69257.5,2,21240.8,0.0
2019-02-13,8,74786.6,2,20441.7,108.6
2019-02-13,9,77814.5,2,19937.4,2133.2
2019-02-13,10,77418.4,2,19599.4,5790.3
2019-02-13,11,77379.7,2,18846.8,8629.4
2019-02-13,12,78602.9,2,18575.1,10809.3
2019-02-13,13,77576.3,2,18992.0,11665.0
2019-02-13,14,76659.1,2,18902.6,11261.9
2019-02-13,15,75431.4,2,18711.7,9248.5
2019-02-13,16,74143.2,2,18054.0,6181.7
2019-02-13,17,73077.2,2,16920.1,2566.2
2019-02-13,18,75445.7,2,16191.2,238.3
2019-02-13,19,77999.6,2,16257.2,0.0
2019-02-13,20,77046.2,2,16237.8,0.0
2019-02-13,21,73044.6,2,16055.0,0.0
2019-02-13,22,70015.6,2,15957.1,0.0
2019-02-13,23,67093.3,2,16074.2,0.0
2019-02-13,24,62794.2,2,15713.8,0.0
2019-02-14,1,59230.0,2,14550.2,0.0
2019-02-14,2,57331.5,2,13451.5,0.0
2019-02-14,3,56718.3,2,11804.7,0.0
2019-02-14,4,57065.2,2,10302.1,0.0
2019-02-14,5,58478.8,2,8991.8,0.0
2019-02-14,6,61596.6,2,8498.2,0.0
2019-02-14,7,69542.3,2,8818.2,0.0
2019-02-14,8,75229.2,2,9244.3,124.6
2019-02-14,9,77936.8,2,9050.9,2128.9
2019-02-14,10,77128.3,2,7257.8,6329.4
2019-02-14,11,76660.8,2,5428.9,9816.1
2019-02-14,12,77737.2,2,4593.1,12535.3
2019-02-14,13,76688.0,2,4457.3,14242.3
2019-02-14,14,75367.8,2,4575.0,14534.0
2019-02-14,15,73592.6,2,4734.6,12658.9
2019-02-14,16,72401.6,2,4719.6,9410.2
2019-02-14,17,71466.0,2,5234.6,3995.9
2019-02-14,18,74057.1,2,5977.7,313.1
2019-02-14,19,76854.6,2,6680.6,0.0
2019-02-14,20,76037.4,2,7317.4,0.0
2019-02-14,21,72025.8,2,7565.4,0.0
2019-02-14,22,69058.0,2,7458.0,0.0
2019-02-14,23,66286.4,2,7238.3,0.0
2019-02-14,24,62275.8,2,7228.6,0.0
2019-02-15,1,59262.7,2,7953.1,0.0
2019-02-15,2,57345.2,2,7323.6,0.0
2019-02-15,3,56511.5,2,6858.9,0.0
2019-02-15,4,57024.1,2,6340.6,0.0
2019-02-15,5,58438.4,2,6164.9,0.0
2019-02-15,6,61645.5,2,6225.8,0.0
2019-02-15,7,69326.9,2,6538.6,0.0
