ValueDate,Hourcet,Cons,month,Wind,Solar
2019-01-01,1,48331.2,1,23431.8,0.0
2019-01-01,2,46484.7,1,24547.0,0.0
2019-01-01,3,45708.2,1,26536.0,0.0
2019-01-01,4,45593.9,1,28555.1,0.0
2019-01-01,5,46122.0,1,30242.1,118.1
2019-01-01,6,45111.0,1,31429.6,1787.5
2019-01-01,7,43821.8,1,33594.6,3148.0
2019-01-01,8,45479.2,1,33408.7,1671.9
2019-01-01,9,48201.6,1,34380.5,42.7
2019-01-01,10,51803.6,1,35672.6,0.0
2019-01-01,11,54352.5,1,36959.5,0.0
2019-01-01,12,56083.7,1,37644.5,0.0
2019-01-01,13,56536.6,1,37640.2,0.0
2019-01-01,14,54478.7,1,38042.4,0.0
2019-01-01,15,53110.0,1,38430.9,0.0
2019-01-01,16,52849.9,1,39011.0,0.0
2019-01-01,17,54433.0,1,39613.2,0.0
2019-01-01,18,57360.4,1,39998.7,810.8
2019-01-01,19,56638.9,1,40311.5,2465.4
2019-01-01,20,55886.9,1,41074.6,2454.8
2019-01-01,21,55378.6,1,41367.2,675.6
2019-01-01,22,54173.8,1,41401.0,0.0
2019-01-01,23,53802.6,1,40232.4,0.0
2019-01-01,24,51592.6,1,39371.2,0.0
2019-01-02,1,50357.6,1,40039.0,0.0
2019-01-02,2,49287.0,1,40072.3,0.0
2019-01-02,3,49288.6,1,39633.1,0.0
2019-01-02,4,50218.6,1,38752.4,0.0
2019-01-02,5,50996.5,1,37885.5,0.0
2019-01-02,6,51441.3,1,37672.7,1945.6
2019-01-02,7,55255.6,1,37208.0,4303.8
2019-01-02,8,59629.7,1,36303.2,7076.6
2019-01-02,9,64378.1,1,35298.9,5888.5
2019-01-02,10,69490.6,1,34822.2,2095.6
2019-01-02,11,74438.9,1,32625.1,121.9
2019-01-02,12,77126.4,1,31313.0,0.0
2019-01-02,13,77197.2,1,31319.4,0.0
2019-01-02,14,77046.3,1,30632.8,0.0
2019-01-02,15,75665.3,1,28555.8,0.0
2019-01-02,16,74661.9,1,26250.2,0.0
2019-01-02,17,75585.4,1,25050.5,0.0
2019-01-02,18,77941.8,1,23671.4,198.1
2019-01-02,19,76121.4,1,22107.8,6489.1
2019-01-02,20,74267.7,1,20882.0,4625.3
2019-01-02,21,71566.0,1,19296.5,0.0
2019-01-02,22,68449.0,1,17882.7,0.0
2019-01-02,23,65492.7,1,16389.8,0.0
2019-01-02,24,61414.1,1,14853.4,0.0
2019-01-03,1,58164.6,1,15960.1,0.0
2019-01-03,2,56538.5,1,15645.4,0.0
2019-01-03,3,56075.9,1,14991.1,0.0
2019-01-03,4,56270.6,1,13924.4,0.0
2019-01-03,5,57342.4,1,14139.7,0.0
2019-01-03,6,59358.6,1,14528.1,0.0
2019-01-03,7,66819.4,1,14756.1,0.0
2019-01-03,8,73925.2,1,14574.9,0.0
2019-01-03,9,75788.1,1,14214.2,287.0
2019-01-03,10,76200.6,1,14033.5,2675.9
2019-01-03,11,77437.3,1,12806.3,5440.4
2019-01-03,12,78149.9,1,11664.5,6759.1
2019-01-03,13,77756.1,1,11338.3,6863.4
2019-01-03,14,77105.3,1,11701.7,5958.9
2019-01-03,15,76132.2,1,12394.1,3903.1
2019-01-03,16,75261.5,1,11930.7,1523.1
2019-01-03,17,76256.9,1,11494.1,100.5
2019-01-03,18,78421.2,1,12478.7,0.0
2019-01-03,19,76693.4,1,12975.3,0.0
2019-01-03,20,74762.5,1,11989.3,0.0
2019-01-03,21,72079.6,1,10183.6,0.0
2019-01-03,22,69039.9,1,9097.2,0.0
2019-01-03,23,66269.6,1,8264.0,0.0
2019-01-03,24,62569.7,1,7787.0,0.0
2019-01-04,1,59515.0,1,9006.9,0.0
2019-01-04,2,57768.4,1,10211.4,0.0
2019-01-04,3,57174.1,1,11731.1,0.0
2019-01-04,4,57271.6,1,13077.9,0.0
2019-01-04,5,58292.4,1,14703.4,0.0
2019-01-04,6,60307.2,1,16395.5,0.0
2019-01-04,7,67232.6,1,17807.1,0.0
2019-01-04,8,73816.5,1,18922.6,0.0
2019-01-04,9,75908.6,1,19907.1,108.8
2019-01-04,10,76948.9,1,21335.0,941.3
2019-01-04,11,78176.5,1,22327.1,1682.3
2019-01-04,12,78565.3,1,23452.3,2060.7
2019-01-04,13,78007.0,1,25108.0,2011.5
2019-01-04,14,76547.2,1,26244.9,1941.0
2019-01-04,15,75045.1,1,26215.5,1292.7
2019-01-04,16,73843.2,1,25549.6,491.4
2019-01-04,17,74826.0,1,25555.5,49.2
2019-01-04,18,76914.2,1,26194.9,0.0
2019-01-04,19,74777.5,1,26396.2,0.0
2019-01-04,20,72144.5,1,26945.3,0.0
2019-01-04,21,69505.3,1,27613.1,0.0
2019-01-04,22,66430.7,1,27777.3,0.0
2019-01-04,23,64266.9,1,27128.8,0.0
2019-01-04,24,60812.4,1,27192.6,0.0
2019-01-05,1,57366.5,1,29219.7,0.0
2019-01-05,2,55237.0,1,29633.5,0.0
2019-01-05,3,54173.0,1,30351.1,0.0
2019-01-05,4,53520.9,1,30868.0,0.0
2019-01-05,5,53699.1,1,31117.7,0.0
2019-01-05,6,52992.1,1,30852.3,0.0
